schedule_id,user_id,fund_id,sip_amount,frequency,debit_day,next_debit,bank_account,status
5420,9904,53,2000,MONTHLY,21,2025-06-06,Union Bank-3500972252,ACTIVE
5421,6848,21,5000,HALF_YEARLY,13,2025-11-20,HDFC-8152419429,PAUSED
5422,6277,79,5000,MONTHLY,24,2025-06-11,BOB-2258057711,ACTIVE
5423,6788,163,5000,MONTHLY,11,2025-03-25,HDFC-9745758581,ACTIVE
5424,5264,50,2000,MONTHLY,22,2025-02-03,ICICI-8928060173,ACTIVE
5425,2293,233,1500,MONTHLY,21,2025-09-30,Kotak-7192591583,ACTIVE
5426,6134,145,2000,MONTHLY,28,2025-02-18,ICICI-1975595901,ACTIVE
5427,3962,116,10000,MONTHLY,28,2025-04-18,HDFC-3962612455,ACTIVE
5428,5031,28,1500,MONTHLY,6,2025-05-01,Kotak-1740572678,ACTIVE
5429,6059,178,1500,MONTHLY,17,2025-01-29,ICICI-8888545093,ACTIVE
5430,1666,197,1500,MONTHLY,13,2025-04-02,Union Bank-2429977965,CANCELLED
5431,4637,153,1000,MONTHLY,5,2025-09-21,Canara-4010059388,ACTIVE
5432,1633,119,1000,MONTHLY,9,2025-11-21,SBI-1318975482,COMPLETED
5433,48,200,1000,QUARTERLY,21,2025-09-06,Canara-2175936974,ACTIVE
5434,6802,1,1000,MONTHLY,6,2025-11-29,Canara-6869675303,ACTIVE
5435,6611,164,5000,HALF_YEARLY,6,2025-10-31,BOB-6029643969,ACTIVE
5436,5899,185,5000,MONTHLY,24,2025-02-15,Kotak-4124711212,CANCELLED
5437,1562,122,5000,MONTHLY,5,2025-11-29,Axis-7473962852,ACTIVE
5438,5112,138,500,MONTHLY,12,2025-03-28,Canara-4226228116,PAUSED
5439,4028,86,1000,QUARTERLY,10,2025-12-02,Union Bank-2101529908,PAUSED
5440,5902,206,10000,MONTHLY,27,2025-05-02,SBI-1073032938,ACTIVE
5441,8698,234,1500,QUARTERLY,20,2025-03-11,Union Bank-1709229698,ACTIVE
5442,8300,126,3000,MONTHLY,2,2025-07-11,Canara-3854557115,ACTIVE
5443,5997,244,3000,MONTHLY,12,2025-07-25,Axis-3382911142,ACTIVE
5444,2521,143,3000,MONTHLY,9,2025-04-18,Indian Bank-8688882841,ACTIVE
5445,694,12,2000,MONTHLY,28,2025-06-26,PNB-3253249549,ACTIVE
5446,2061,104,3000,MONTHLY,21,2025-07-18,SBI-5338092715,ACTIVE
5447,6067,7,500,MONTHLY,4,2025-08-21,PNB-6977213172,ACTIVE
5448,8452,153,5000,MONTHLY,25,2025-11-10,SBI-7832218800,PAUSED
5449,2181,42,1000,MONTHLY,7,2025-03-28,Kotak-2031784678,ACTIVE
5450,3918,177,10000,MONTHLY,3,2025-10-21,HDFC-7716057590,PAUSED
5451,1651,190,10000,MONTHLY,28,2025-05-07,Canara-3541483343,ACTIVE
5452,1490,217,10000,MONTHLY,10,2025-03-17,SBI-2708948573,ACTIVE
5453,2367,56,5000,QUARTERLY,6,2025-10-11,Canara-5813001836,ACTIVE
5454,2157,163,1000,MONTHLY,10,2025-06-18,Kotak-1670871680,ACTIVE
5455,367,39,10000,MONTHLY,8,2025-12-20,ICICI-1064750448,ACTIVE
5456,2121,115,3000,MONTHLY,17,2025-11-06,ICICI-5986954186,ACTIVE
5457,5455,16,3000,MONTHLY,21,2025-10-28,Union Bank-5003002674,ACTIVE
5458,2651,155,5000,HALF_YEARLY,11,2025-07-14,HDFC-9578859780,ACTIVE
5459,4599,229,1500,MONTHLY,24,2025-12-23,BOB-6909233937,ACTIVE
5460,8805,193,2000,MONTHLY,28,2025-11-02,Union Bank-2558648330,ACTIVE
5461,4507,1,5000,MONTHLY,18,2025-04-07,SBI-3565877096,ACTIVE
5462,3891,97,1000,HALF_YEARLY,2,2025-03-07,Union Bank-6731027563,ACTIVE
5463,2685,108,2000,MONTHLY,3,2025-09-08,Axis-5920229203,ACTIVE
5464,9802,172,5000,MONTHLY,18,2025-10-20,Union Bank-2953707888,ACTIVE
5465,2987,177,1000,MONTHLY,10,2025-04-10,BOB-2856184758,ACTIVE
5466,2716,48,1000,MONTHLY,6,2025-09-29,Axis-4377425313,ACTIVE
5467,5332,46,1500,MONTHLY,24,2025-03-25,Axis-5415002835,ACTIVE
5468,450,198,10000,QUARTERLY,19,2025-12-28,Kotak-3952528514,COMPLETED
5469,4904,20,1000,MONTHLY,6,2025-06-09,PNB-5240626367,ACTIVE
5470,6057,100,3000,MONTHLY,15,2025-12-12,SBI-4033244205,CANCELLED
5471,5710,9,5000,YEARLY,9,2025-08-01,ICICI-3970259184,ACTIVE
5472,7522,72,10000,MONTHLY,4,2025-06-30,Axis-2006267365,ACTIVE
5473,7321,131,10000,MONTHLY,21,2025-10-26,PNB-3617394428,ACTIVE
5474,529,149,3000,MONTHLY,21,2025-05-18,PNB-7744741309,ACTIVE
5475,3034,89,1000,MONTHLY,26,2025-09-02,ICICI-1820718127,ACTIVE
5476,74,144,2000,MONTHLY,14,2025-02-05,BOB-8841766327,ACTIVE
5477,7478,73,1000,MONTHLY,15,2025-11-19,PNB-5715762809,ACTIVE
5478,6009,245,500,MONTHLY,21,2025-07-14,PNB-8606848744,ACTIVE
5479,2284,118,5000,MONTHLY,28,2025-12-05,SBI-4516554097,ACTIVE
5480,6046,206,5000,MONTHLY,26,2025-11-22,Kotak-3868802577,PAUSED
5481,6029,91,5000,MONTHLY,24,2025-07-30,ICICI-1307978476,ACTIVE
5482,6688,115,500,MONTHLY,14,2025-11-27,BOB-8848640725,CANCELLED
5483,5130,146,500,MONTHLY,13,2025-06-04,Union Bank-2145194993,PAUSED
5484,5324,195,2000,MONTHLY,7,2025-03-21,SBI-4146077865,ACTIVE
5485,6685,163,1500,QUARTERLY,3,2025-06-01,Axis-6187260637,ACTIVE
5486,2448,228,1000,MONTHLY,27,2025-12-31,Kotak-9774663884,ACTIVE
5487,6739,137,3000,HALF_YEARLY,8,2025-11-30,SBI-8461029170,ACTIVE
5488,1279,192,1000,MONTHLY,6,2025-03-25,PNB-8607817097,ACTIVE
5489,7279,73,500,MONTHLY,15,2025-10-09,Union Bank-8163938693,ACTIVE
5490,2676,130,500,MONTHLY,14,2025-11-18,Axis-5423435283,ACTIVE
5491,652,188,1000,MONTHLY,3,2025-01-19,HDFC-4313017620,ACTIVE
5492,9929,164,500,MONTHLY,10,2025-03-07,HDFC-7366715296,ACTIVE
5493,324,7,500,QUARTERLY,9,2025-05-12,Indian Bank-5560094841,ACTIVE
5494,3152,177,1000,YEARLY,3,2025-05-31,Indian Bank-3581058200,ACTIVE
5495,6788,75,1000,MONTHLY,2,2025-05-16,HDFC-2968900621,ACTIVE
5496,4498,176,10000,MONTHLY,7,2025-02-08,SBI-4375183488,ACTIVE
5497,5971,187,3000,MONTHLY,17,2025-09-20,Union Bank-6957280598,ACTIVE
5498,7056,114,1500,MONTHLY,26,2025-07-03,HDFC-3243633068,ACTIVE
5499,1180,86,1500,MONTHLY,13,2025-01-11,Indian Bank-4089700309,CANCELLED
5500,7769,14,1500,MONTHLY,22,2025-03-21,HDFC-7613747328,ACTIVE
5501,5488,32,1000,QUARTERLY,4,2025-02-10,Canara-5708207259,ACTIVE
5502,6059,158,500,MONTHLY,7,2025-05-15,HDFC-2398512575,ACTIVE
5503,8175,48,500,QUARTERLY,11,2025-06-28,Axis-5449729177,ACTIVE
5504,1219,48,1000,MONTHLY,5,2025-01-04,Union Bank-9726691666,ACTIVE
5505,5017,83,500,MONTHLY,27,2025-04-01,Kotak-4398046100,ACTIVE
5506,7021,173,10000,HALF_YEARLY,19,2025-03-07,PNB-4489945596,ACTIVE
5507,1625,173,3000,MONTHLY,1,2025-10-26,Indian Bank-5222387708,CANCELLED
5508,4406,198,3000,MONTHLY,2,2025-01-14,Indian Bank-1490758999,PAUSED
5509,7401,242,1000,MONTHLY,23,2025-02-26,Indian Bank-3761180146,ACTIVE
5510,7332,220,5000,MONTHLY,10,2025-02-09,PNB-9176990411,ACTIVE
5511,5832,68,5000,MONTHLY,21,2025-04-09,Kotak-1188773647,ACTIVE
5512,4270,166,3000,HALF_YEARLY,6,2025-09-03,Axis-1356528658,ACTIVE
5513,2803,145,1000,QUARTERLY,21,2025-03-11,Union Bank-1811859346,ACTIVE
5514,8073,121,1000,MONTHLY,16,2025-11-13,BOB-7251396934,ACTIVE
5515,190,127,1500,YEARLY,1,2025-09-19,ICICI-4403251017,ACTIVE
5516,1364,184,5000,MONTHLY,23,2025-04-23,Axis-9561438586,ACTIVE
5517,2924,15,10000,MONTHLY,18,2025-04-03,Axis-8346444171,ACTIVE
5518,265,22,10000,YEARLY,15,2025-03-19,Indian Bank-4150351177,ACTIVE
5519,6249,165,5000,MONTHLY,27,2025-07-25,SBI-9003530836,COMPLETED
5520,6935,199,3000,MONTHLY,4,2025-02-14,SBI-3892265917,ACTIVE
5521,9306,47,2000,QUARTERLY,22,2025-12-02,Union Bank-2769479014,ACTIVE
5522,6840,59,10000,MONTHLY,26,2025-04-16,Axis-2487932139,ACTIVE
5523,6626,165,10000,MONTHLY,16,2025-08-08,SBI-2521367039,ACTIVE
5524,435,167,5000,MONTHLY,2,2025-06-23,SBI-3355354732,ACTIVE
5525,3061,93,10000,MONTHLY,2,2025-12-21,Indian Bank-5448091798,COMPLETED
5526,6075,229,10000,MONTHLY,14,2025-06-01,Kotak-5839587785,ACTIVE
5527,1079,101,5000,MONTHLY,2,2025-07-10,SBI-5476682333,ACTIVE
5528,9524,31,500,MONTHLY,25,2025-11-19,BOB-9160934160,ACTIVE
5529,8792,54,1500,MONTHLY,14,2025-09-10,BOB-2017951154,PAUSED
5530,1535,116,10000,YEARLY,15,2025-05-23,Indian Bank-7348979963,ACTIVE
5531,6085,6,1500,MONTHLY,23,2025-12-08,SBI-7415421360,ACTIVE
5532,3262,189,10000,MONTHLY,28,2025-02-23,PNB-2384019055,ACTIVE
5533,4060,211,1000,HALF_YEARLY,18,2025-07-21,SBI-1252921522,ACTIVE
5534,4770,143,2000,MONTHLY,14,2025-08-15,PNB-8708212764,CANCELLED
5535,5169,64,1500,MONTHLY,9,2025-12-05,Union Bank-5011857156,ACTIVE
5536,8489,27,3000,MONTHLY,6,2025-01-30,Union Bank-1110681454,ACTIVE
5537,1459,220,1000,MONTHLY,1,2025-03-01,SBI-9613650868,ACTIVE
5538,3922,66,3000,MONTHLY,4,2025-07-27,SBI-9695537725,ACTIVE
5539,8013,181,500,QUARTERLY,17,2025-10-01,PNB-2711913377,ACTIVE
5540,8171,226,1500,QUARTERLY,13,2025-05-14,Kotak-5501023234,ACTIVE
5541,9667,74,5000,MONTHLY,24,2025-12-10,Canara-1606922657,ACTIVE
5542,7639,177,2000,MONTHLY,27,2025-08-16,ICICI-6757305963,ACTIVE
5543,617,44,5000,QUARTERLY,24,2025-07-15,SBI-8710334610,ACTIVE
5544,5425,150,3000,MONTHLY,5,2025-02-16,BOB-8766595627,CANCELLED
5545,9440,230,2000,YEARLY,7,2025-04-09,Indian Bank-2513019074,PAUSED
5546,1039,137,3000,MONTHLY,2,2025-04-01,Axis-7188595463,ACTIVE
5547,4977,78,5000,MONTHLY,9,2025-04-25,Axis-6290743346,ACTIVE
5548,607,159,1500,MONTHLY,28,2025-02-01,BOB-8465337819,ACTIVE
5549,7255,101,3000,MONTHLY,25,2025-04-21,HDFC-8103552160,ACTIVE
5550,9379,5,3000,MONTHLY,1,2025-03-23,Kotak-2468416237,PAUSED
5551,4840,103,1500,MONTHLY,24,2025-12-04,HDFC-5122577845,ACTIVE
5552,6988,126,3000,MONTHLY,13,2025-01-03,BOB-1380639526,ACTIVE
5553,7000,224,2000,MONTHLY,11,2025-09-16,Indian Bank-2333302150,ACTIVE
5554,6907,93,1000,MONTHLY,18,2025-03-08,Indian Bank-6710780236,ACTIVE
5555,681,161,5000,MONTHLY,22,2025-06-03,Kotak-3961029969,PAUSED
5556,9020,103,5000,MONTHLY,7,2025-09-27,Axis-9547488052,ACTIVE
5557,372,134,3000,MONTHLY,4,2025-05-12,Kotak-5279644330,ACTIVE
5558,6627,204,5000,MONTHLY,11,2025-04-26,ICICI-4832130355,PAUSED
5559,5646,170,500,MONTHLY,7,2025-01-12,Union Bank-5254285782,ACTIVE
5560,4776,181,3000,MONTHLY,17,2025-12-23,Union Bank-1098246042,ACTIVE
5561,8448,182,1000,HALF_YEARLY,25,2025-11-23,Axis-2368929708,ACTIVE
5562,8648,39,1500,MONTHLY,20,2025-11-27,Kotak-9963433108,ACTIVE
5563,8130,144,5000,MONTHLY,17,2025-02-25,Kotak-2320985302,PAUSED
5564,388,118,3000,QUARTERLY,26,2025-06-07,Axis-3891875646,ACTIVE
5565,910,114,2000,QUARTERLY,17,2025-08-08,Union Bank-2434728918,ACTIVE
5566,5257,49,10000,HALF_YEARLY,24,2025-06-13,Union Bank-9846125527,ACTIVE
5567,7412,54,1500,MONTHLY,7,2025-07-19,HDFC-6382470791,ACTIVE
5568,5838,196,5000,MONTHLY,27,2025-02-17,Canara-7939891647,ACTIVE
5569,1055,165,5000,MONTHLY,9,2025-09-18,ICICI-6334680340,ACTIVE
5570,5604,20,5000,MONTHLY,15,2025-09-28,ICICI-7422932535,ACTIVE
5571,6338,18,500,MONTHLY,9,2025-07-20,SBI-9959180625,ACTIVE
5572,421,230,10000,MONTHLY,24,2025-01-31,SBI-5961049043,ACTIVE
5573,8369,203,3000,MONTHLY,7,2025-12-13,PNB-5837868670,ACTIVE
5574,9124,122,1500,MONTHLY,16,2025-09-03,Canara-1575809889,ACTIVE
5575,7719,196,500,QUARTERLY,4,2025-05-25,PNB-7235020845,ACTIVE
5576,107,200,2000,QUARTERLY,5,2025-09-30,ICICI-2468168230,ACTIVE
5577,6168,123,2000,MONTHLY,12,2025-07-18,ICICI-6376538146,ACTIVE
5578,4235,4,5000,YEARLY,8,2025-06-06,Indian Bank-7223154169,ACTIVE
5579,5395,61,5000,HALF_YEARLY,13,2025-12-03,Kotak-7779097374,ACTIVE
5580,5435,66,1500,MONTHLY,9,2025-09-11,Canara-1047980874,CANCELLED
5581,7676,99,1000,QUARTERLY,25,2025-12-20,Indian Bank-5563131279,PAUSED
5582,8380,139,2000,MONTHLY,11,2025-03-17,BOB-9057420803,ACTIVE
5583,8483,60,1000,MONTHLY,9,2025-11-30,Kotak-8139322814,PAUSED
5584,3934,141,10000,QUARTERLY,11,2025-06-09,Kotak-8744363576,ACTIVE
5585,4253,210,5000,MONTHLY,18,2025-01-04,Kotak-7550503261,ACTIVE
5586,9142,163,5000,MONTHLY,20,2025-01-24,BOB-3822523268,ACTIVE
5587,5036,113,500,MONTHLY,26,2025-08-27,HDFC-7656643998,ACTIVE
5588,8799,22,10000,QUARTERLY,11,2025-07-28,HDFC-1673707631,ACTIVE
5589,3468,97,5000,MONTHLY,16,2025-02-13,Axis-3127065046,ACTIVE
5590,329,179,3000,MONTHLY,21,2025-04-21,HDFC-5799057505,ACTIVE
5591,1971,109,3000,MONTHLY,6,2025-06-09,Canara-8440124265,ACTIVE
5592,6444,45,1000,MONTHLY,24,2025-02-08,BOB-3705812724,ACTIVE
5593,8095,104,2000,MONTHLY,21,2025-10-10,Canara-8245381723,ACTIVE
5594,7261,24,5000,MONTHLY,21,2025-05-18,BOB-5900313192,ACTIVE
5595,6072,178,1000,MONTHLY,6,2025-04-09,PNB-5284527169,ACTIVE
5596,3099,75,10000,MONTHLY,25,2025-02-05,Axis-6373582220,ACTIVE
5597,4686,123,1500,QUARTERLY,27,2025-02-19,HDFC-9874322759,ACTIVE
5598,9270,86,10000,MONTHLY,3,2025-08-16,HDFC-5303238732,PAUSED
5599,7124,117,5000,MONTHLY,16,2025-12-01,Canara-1502378436,ACTIVE
5600,6410,231,1000,MONTHLY,28,2025-06-02,PNB-6124598522,PAUSED
5601,2644,90,1500,MONTHLY,11,2025-01-05,Axis-4147226180,ACTIVE
5602,2630,87,2000,MONTHLY,10,2025-12-24,Canara-5591363274,ACTIVE
5603,9918,92,2000,MONTHLY,28,2025-10-20,Union Bank-9999213622,PAUSED
5604,31,93,1500,MONTHLY,14,2025-09-30,ICICI-1801485753,ACTIVE
5605,4355,206,1500,MONTHLY,7,2025-06-18,Kotak-6284745480,ACTIVE
5606,3855,108,5000,MONTHLY,21,2025-06-03,Kotak-4763928633,ACTIVE
5607,6616,239,10000,MONTHLY,7,2025-03-09,Canara-5411449517,PAUSED
5608,378,71,1000,MONTHLY,5,2025-10-25,Kotak-4709908140,ACTIVE
5609,1468,158,2000,MONTHLY,27,2025-03-31,Kotak-8003782049,ACTIVE
5610,9865,170,500,MONTHLY,16,2025-10-05,ICICI-4169092030,ACTIVE
5611,2202,224,500,MONTHLY,4,2025-02-18,ICICI-3170159545,ACTIVE
5612,9762,226,1500,QUARTERLY,27,2025-01-21,HDFC-6575153981,COMPLETED
5613,1289,112,3000,MONTHLY,18,2025-02-01,Canara-2019986248,ACTIVE
5614,505,2,10000,MONTHLY,28,2025-06-17,Kotak-1072778955,PAUSED
5615,3287,31,1000,MONTHLY,27,2025-05-21,Axis-9227943408,ACTIVE
5616,3212,48,1500,MONTHLY,4,2025-02-25,HDFC-3677116516,ACTIVE
5617,7766,153,2000,QUARTERLY,24,2025-02-25,Indian Bank-3825865486,ACTIVE
5618,1089,61,2000,MONTHLY,13,2025-05-30,HDFC-1553331130,CANCELLED
5619,6040,147,10000,MONTHLY,10,2025-10-05,Axis-5252343762,PAUSED
5620,1222,108,500,MONTHLY,27,2025-09-24,SBI-3841704624,COMPLETED
5621,6822,5,1000,MONTHLY,20,2025-07-17,Kotak-7905278766,ACTIVE
5622,964,1,500,HALF_YEARLY,28,2025-10-26,Canara-2596069089,ACTIVE
5623,475,92,2000,MONTHLY,8,2025-04-02,PNB-9276687520,ACTIVE
5624,9185,140,500,QUARTERLY,24,2025-10-15,BOB-7854506045,ACTIVE
5625,6747,71,1500,MONTHLY,18,2025-12-25,PNB-5255255696,ACTIVE
5626,9342,188,500,QUARTERLY,7,2025-03-25,Kotak-2242131439,ACTIVE
5627,9270,53,500,MONTHLY,12,2025-04-12,Indian Bank-3487474891,ACTIVE
5628,6560,128,3000,QUARTERLY,15,2025-12-18,SBI-9521102509,ACTIVE
5629,8313,234,10000,YEARLY,27,2025-06-20,BOB-4075819577,ACTIVE
5630,3099,156,500,MONTHLY,9,2025-03-15,Indian Bank-5239521090,ACTIVE
5631,8845,213,3000,MONTHLY,21,2025-06-16,Union Bank-3337881664,ACTIVE
5632,389,55,10000,MONTHLY,15,2025-08-30,Axis-5517201089,COMPLETED
5633,9093,105,3000,MONTHLY,19,2025-11-25,Kotak-3971709213,ACTIVE
5634,8528,118,1500,YEARLY,18,2025-02-09,Axis-3808180347,CANCELLED
5635,234,82,500,MONTHLY,2,2025-02-06,BOB-2659098833,ACTIVE
5636,549,1,10000,MONTHLY,2,2025-05-22,BOB-4973881255,ACTIVE
5637,9547,73,1500,MONTHLY,22,2025-06-16,ICICI-7752483427,ACTIVE
5638,5917,111,500,HALF_YEARLY,3,2025-05-20,Kotak-2913192370,ACTIVE
5639,960,157,500,MONTHLY,7,2025-12-05,ICICI-7823900271,ACTIVE
5640,7067,29,3000,YEARLY,4,2025-02-19,Kotak-5971639988,ACTIVE
5641,620,154,5000,MONTHLY,13,2025-06-25,ICICI-1328116171,ACTIVE
5642,6766,183,500,HALF_YEARLY,19,2025-06-02,BOB-1259192004,ACTIVE
5643,2699,182,500,MONTHLY,7,2025-04-23,SBI-6933688248,COMPLETED
5644,6393,167,1000,MONTHLY,15,2025-05-06,ICICI-6120284315,ACTIVE
5645,1630,76,2000,QUARTERLY,8,2025-06-07,Kotak-3170276210,ACTIVE
5646,4323,170,1500,YEARLY,20,2025-11-26,SBI-5353427256,ACTIVE
5647,6017,2,3000,MONTHLY,20,2025-05-19,ICICI-6288965753,ACTIVE
5648,7301,126,5000,MONTHLY,6,2025-02-13,SBI-6089643526,ACTIVE
5649,2004,245,500,HALF_YEARLY,2,2025-07-10,Indian Bank-9217311101,ACTIVE
5650,9381,131,1500,MONTHLY,24,2025-02-13,PNB-7664971848,ACTIVE
5651,6031,43,1000,MONTHLY,20,2025-08-06,Kotak-1603704589,ACTIVE
5652,3249,33,1500,MONTHLY,18,2025-06-06,ICICI-3296695786,ACTIVE
5653,369,229,5000,HALF_YEARLY,5,2025-11-13,HDFC-5247657813,ACTIVE
5654,1743,168,1000,MONTHLY,21,2025-05-05,Kotak-7979837246,PAUSED
5655,8450,193,1500,MONTHLY,4,2025-05-06,HDFC-2631003075,ACTIVE
5656,3722,16,1500,QUARTERLY,7,2025-01-31,ICICI-1943198537,ACTIVE
5657,1854,54,1500,QUARTERLY,3,2025-05-25,Canara-1794198242,ACTIVE
5658,7619,165,10000,MONTHLY,16,2025-09-15,SBI-3650709794,ACTIVE
5659,7839,248,2000,MONTHLY,16,2025-01-13,ICICI-7298051668,ACTIVE
5660,7751,157,5000,MONTHLY,19,2025-09-23,Union Bank-7836086082,ACTIVE
5661,5009,20,500,QUARTERLY,3,2025-04-19,PNB-8262764696,ACTIVE
5662,6232,116,5000,MONTHLY,6,2025-12-25,Union Bank-5467021727,ACTIVE
5663,1737,158,1500,MONTHLY,28,2025-05-25,Union Bank-1790334608,ACTIVE
5664,1083,37,5000,MONTHLY,27,2025-09-05,SBI-8300120993,CANCELLED
5665,3661,61,10000,MONTHLY,21,2025-03-12,Axis-8766145099,ACTIVE
5666,1831,105,5000,QUARTERLY,3,2025-08-09,Canara-7320771839,ACTIVE
5667,6772,150,500,MONTHLY,16,2025-01-21,Union Bank-7786222794,PAUSED
5668,1802,31,2000,MONTHLY,12,2025-09-10,BOB-3503525674,CANCELLED
5669,8106,31,3000,MONTHLY,11,2025-11-28,PNB-6075654476,ACTIVE
5670,3445,104,1500,MONTHLY,28,2025-04-02,Kotak-9504660843,ACTIVE
5671,9516,218,10000,MONTHLY,7,2025-08-17,HDFC-7428986695,PAUSED
5672,8506,172,5000,MONTHLY,1,2025-07-02,Union Bank-6612701536,ACTIVE
5673,2559,188,3000,MONTHLY,16,2025-05-14,BOB-6481159074,CANCELLED
5674,7235,156,2000,MONTHLY,27,2025-04-15,Canara-5518993732,ACTIVE
5675,6509,202,500,MONTHLY,24,2025-08-23,HDFC-5621476133,ACTIVE
5676,2766,190,1500,QUARTERLY,16,2025-08-14,Axis-7286331822,ACTIVE
5677,7179,249,5000,MONTHLY,17,2025-05-30,PNB-4848197492,ACTIVE
5678,3971,165,5000,MONTHLY,21,2025-11-24,HDFC-3233255362,ACTIVE
5679,8119,84,10000,MONTHLY,28,2025-05-26,HDFC-6734307882,ACTIVE
5680,5766,88,2000,MONTHLY,22,2025-08-13,Indian Bank-9718343913,ACTIVE
5681,1000,122,10000,MONTHLY,15,2025-11-25,SBI-8043315310,ACTIVE
5682,3449,7,1000,MONTHLY,1,2025-02-06,Union Bank-9281153284,ACTIVE
5683,7713,45,500,MONTHLY,12,2025-10-28,ICICI-7675331245,ACTIVE
5684,2084,67,1500,MONTHLY,2,2025-07-07,PNB-5993255621,PAUSED
5685,1714,128,1500,MONTHLY,16,2025-05-28,BOB-8087052947,ACTIVE
5686,2551,195,2000,MONTHLY,24,2025-05-19,Axis-1661120637,ACTIVE
5687,841,71,1500,HALF_YEARLY,3,2025-01-02,Canara-2742972475,ACTIVE
5688,6161,88,10000,QUARTERLY,6,2026-01-01,SBI-7276357387,ACTIVE
5689,6738,116,1500,MONTHLY,8,2025-08-13,ICICI-3463497508,COMPLETED
5690,1921,189,5000,QUARTERLY,19,2025-06-25,Canara-3672028448,ACTIVE
5691,971,96,5000,MONTHLY,24,2025-01-01,Canara-7735911320,CANCELLED
5692,1860,173,3000,MONTHLY,24,2025-06-21,BOB-8170198628,ACTIVE
5693,6504,65,500,HALF_YEARLY,19,2025-05-16,HDFC-1732889677,ACTIVE
5694,6149,126,500,HALF_YEARLY,13,2025-01-18,Kotak-2769193255,ACTIVE
5695,3056,25,5000,YEARLY,27,2025-07-05,HDFC-7297487119,ACTIVE
5696,6166,122,2000,MONTHLY,19,2025-04-02,Indian Bank-7541281560,ACTIVE
5697,1321,244,1500,QUARTERLY,9,2025-12-14,Axis-1770926081,ACTIVE
5698,765,231,10000,MONTHLY,10,2025-04-22,HDFC-9296890185,ACTIVE
5699,2720,37,3000,HALF_YEARLY,18,2025-08-27,Kotak-7013871768,CANCELLED
5700,2694,139,500,MONTHLY,24,2025-07-23,SBI-8048672826,ACTIVE
5701,8681,116,500,MONTHLY,7,2025-09-15,BOB-1887395166,ACTIVE
5702,2821,176,3000,MONTHLY,19,2025-03-19,Axis-1706087750,ACTIVE
5703,8091,86,10000,MONTHLY,2,2025-05-19,Kotak-5423699106,ACTIVE
5704,3066,68,2000,MONTHLY,9,2025-10-09,Indian Bank-2759913413,ACTIVE
5705,1797,238,500,MONTHLY,23,2025-03-28,Canara-8488593092,ACTIVE
5706,5096,34,1000,MONTHLY,15,2025-10-27,Axis-7746557406,ACTIVE
5707,1979,228,500,MONTHLY,10,2025-12-10,Canara-5444403234,ACTIVE
5708,6227,19,10000,MONTHLY,2,2025-03-18,Indian Bank-6870117288,ACTIVE
5709,9618,192,2000,MONTHLY,2,2025-05-16,Axis-1142251813,ACTIVE
5710,6791,118,1000,MONTHLY,2,2025-06-19,SBI-4573464242,ACTIVE
5711,7391,210,5000,MONTHLY,6,2025-05-21,Canara-2706060995,ACTIVE
5712,5854,224,3000,MONTHLY,3,2025-02-13,Indian Bank-7032709970,ACTIVE
5713,3856,46,2000,MONTHLY,28,2025-04-06,Canara-4266374636,ACTIVE
5714,8051,131,1500,MONTHLY,11,2025-02-28,ICICI-2950366936,ACTIVE
5715,9531,20,1000,MONTHLY,13,2025-11-02,Kotak-2495297469,ACTIVE
5716,1159,142,2000,MONTHLY,15,2025-06-19,Union Bank-7035349951,ACTIVE
5717,2651,41,10000,MONTHLY,22,2025-05-13,PNB-4764928170,ACTIVE
5718,231,128,1000,YEARLY,19,2025-10-14,Axis-2213904136,ACTIVE
5719,3187,121,10000,MONTHLY,17,2025-04-22,Canara-6965973187,ACTIVE
5720,6268,165,500,MONTHLY,17,2025-01-13,BOB-6880755801,ACTIVE
5721,834,7,2000,YEARLY,2,2025-04-06,ICICI-9648004782,ACTIVE
5722,6704,169,2000,QUARTERLY,27,2025-01-09,Kotak-3657690846,ACTIVE
5723,3848,230,1500,MONTHLY,8,2025-08-20,HDFC-1478721937,PAUSED
5724,4730,116,10000,MONTHLY,27,2025-04-01,Union Bank-3485860199,ACTIVE
5725,6679,186,1500,QUARTERLY,23,2025-09-15,Indian Bank-6702549932,ACTIVE
5726,6826,190,5000,MONTHLY,5,2025-11-09,Axis-1920266305,ACTIVE
5727,488,174,500,MONTHLY,16,2025-03-31,BOB-3157541923,ACTIVE
5728,6824,236,500,MONTHLY,3,2025-12-07,BOB-4226214422,ACTIVE
5729,9197,186,3000,MONTHLY,2,2025-05-15,SBI-6055155293,ACTIVE
5730,4403,200,1000,MONTHLY,10,2025-06-18,ICICI-7881799167,ACTIVE
5731,8005,60,1000,MONTHLY,26,2025-03-10,Union Bank-1634384076,PAUSED
5732,5707,61,10000,MONTHLY,5,2025-06-13,SBI-3484505591,ACTIVE
5733,3046,146,500,MONTHLY,15,2025-05-10,PNB-8151557476,ACTIVE
5734,1123,109,1000,MONTHLY,1,2025-10-07,Canara-1456296544,ACTIVE
5735,6968,110,10000,MONTHLY,27,2025-01-03,PNB-4624239833,ACTIVE
5736,6654,102,500,YEARLY,24,2025-06-06,Union Bank-9991521938,ACTIVE
5737,2206,169,1000,MONTHLY,1,2025-08-21,ICICI-4048664376,ACTIVE
5738,6548,85,1000,MONTHLY,12,2025-01-28,Canara-6919399863,PAUSED
